id,price
721,6.9934115
722,7.546382
723,6.3878536
724,6.356879
725,9.590729
726,7.9741526
727,7.681986
728,6.795982
729,6.569613
730,6.986016
731,6.579893
732,8.001762
733,6.989071
734,8.038745
735,8.930924
736,9.4889555
737,9.825393
738,7.015788
739,7.8524604
740,8.542457
741,7.6007237
742,7.584727
743,6.9693904
744,6.694818
745,8.289665
746,8.191203
747,8.783013
748,8.184947
749,9.089795
750,7.5343385
751,8.751799
752,8.511748
753,7.1339517
754,6.568959
755,7.135518
756,9.327689
757,6.687928
758,6.47529
759,7.299275
760,7.148
761,9.664575
762,7.806274
763,7.836079
764,6.4179883
765,7.827618
766,9.746693
767,8.795595
768,7.6313195
769,6.953833
770,8.2333
771,8.332904
772,8.080595
773,8.90422
774,8.996737
775,9.720874
776,8.4824095
777,6.8310738
778,7.598094
779,8.607538
780,9.571723
781,6.51537
782,6.538818
783,6.1221905
784,7.3984394
785,8.378766
786,9.317482
787,8.665163
788,7.86024
789,8.550461
790,8.373039
791,7.499987
792,6.4356203
793,6.9452004
794,7.114061
795,6.802557
796,6.3999605
797,8.586656
798,7.445745
799,8.399059
800,8.422199
801,6.471732
802,8.130341
803,6.994774
804,8.52382
805,7.1158094
806,9.673741
807,8.669843
808,7.870052
809,6.8972626
810,8.533478
811,9.504806
812,8.497804
813,6.408719
814,6.7704196
815,8.688352
816,9.051014
817,8.422134
818,7.6071315
819,6.8801312
820,7.163424
821,8.446213
822,9.622047
823,6.004224
824,7.1848702
825,7.471366
826,9.506331
827,8.022592
828,9.568788
829,6.834828
830,9.032027
831,9.105416
832,9.205928
833,7.8777986
834,8.324294
835,7.1668863
836,7.43154
837,8.551174
838,9.703095
839,8.486663
840,6.840583
841,6.545893
842,8.193582
843,8.974231
844,6.3505983
845,8.788843
846,7.705286
847,6.58019
848,7.812007
849,7.092869
850,9.375166
851,7.607198
852,8.430455
853,8.319878
854,7.6666384
855,7.5379553
856,7.6533175
857,8.647656
858,6.369301
859,8.441814
860,9.037029
861,6.7840676
862,8.4194565
863,7.9573674
864,7.441831
865,6.254806
866,6.6869345
867,7.6312923
868,6.6871004
869,6.731365
870,6.614003
871,8.587536
872,6.518496
873,7.2139435
874,7.335705
875,7.2017784
876,8.105508
877,9.719232
878,9.076107
879,6.603618
880,8.056947
881,6.430147
882,9.516998
883,7.0405765
884,6.4226933
885,7.817476
886,6.4466763
887,7.600611
888,6.8967557
889,8.9572525
890,9.6456785
891,7.9660306
892,7.2109504
893,8.434619
894,8.147973
895,8.225933
896,6.440876
897,7.837836
898,6.1216145
899,6.639733
900,7.0471897
901,9.148572
902,7.978755
903,8.061119
904,8.9451275
905,7.436337
906,7.5434074
907,6.903828
908,6.3826585
909,8.327251
910,6.1810503
911,7.2986965
912,9.036168
913,6.882895
914,7.037792
915,9.457794
916,6.4904404
917,6.5031915
918,6.4071665
919,7.405472
920,7.439757
921,5.9576197
922,9.582518
923,6.6762657
924,6.748661
925,6.569497
926,9.049876
927,9.336451
928,7.2078385
929,6.84333
930,8.4898405
931,8.610971
932,9.381408
933,8.4758835
934,6.28312
935,6.098836
936,9.06043
937,8.96072
938,8.395719
939,8.775727
940,7.4295053
941,8.394489
942,8.620731
943,8.7579565
944,8.390612
945,7.941322
946,8.477719
947,6.4226933
948,7.6283393
949,6.627864
950,8.435031
951,6.1180425
952,7.2915583
953,8.646868
954,6.4087877
955,8.667256
956,8.659301
957,6.706833
958,7.6339545
959,8.865809
960,7.751004
961,7.625678
962,7.4078097
963,9.086381
964,8.468765
965,6.395691
966,7.4826202
967,8.179276
968,6.6838083
969,9.571386
970,7.272081
971,6.2431793
972,7.9029427
973,6.3950853
974,9.505125
975,8.223407
976,6.71708
977,9.344904
978,6.5652537
979,8.90195
980,8.268154
981,8.513711
982,9.656538
983,6.1879425
984,9.623267
985,8.575515
986,8.641414
987,7.191795
988,8.121864
989,6.820446
990,7.6995482
991,7.507419
992,8.721532
993,8.890761
994,6.8002396
995,8.572756
996,6.1441526
997,7.5888667
998,6.9756246
999,7.3921156
1000,6.5397506
1001,9.176869
1002,8.058759
1003,7.5452027
1004,6.26472
1005,7.774843
1006,9.430887
1007,8.590977
1008,6.712845
1009,6.7200623
1010,6.634118
1011,6.53383
1012,7.408734
1013,7.8840485
1014,6.384489
1015,6.9308405
1016,6.7496843
1017,9.206449
1018,8.546345
1019,8.2570095
1020,8.7964
1021,7.826898
1022,6.0780416
1023,8.5042095
1024,7.4965453
1025,6.8361645
1026,8.049614
1027,6.733187
1028,7.906717
1029,7.042427
1030,6.9019575
1031,6.5522017
1032,6.977608
1033,8.386832
1034,6.202088
1035,6.361125
1036,6.875921
1037,7.182398
1038,6.9605775
1039,6.654732
1040,8.16086
1041,9.663123
1042,7.3073893
1043,8.398147
1044,7.349909
1045,9.443101
1046,8.380864
1047,7.7085123
1048,8.968656
1049,8.756919
1050,8.805841
1051,7.7969556
1052,6.2335815
1053,8.304146
1054,8.523531
1055,7.7286744
1056,7.883881
1057,9.158
1058,7.4365826
1059,8.725921
1060,8.145293
1061,7.851595
1062,7.344309
1063,6.418368
1064,7.290212
1065,6.9625483
1066,9.651103
1067,6.807178
1068,8.210269
1069,8.495345
1070,7.2381735
1071,6.2924495
1072,8.726938
1073,6.9568596
1074,6.6926746
1075,8.469734
1076,6.9040046
1077,6.393239
1078,6.3166213
1079,8.871155
1080,7.9061484
1081,7.026603
1082,8.734836
1083,6.99989
1084,8.69498
1085,6.5008006
1086,8.527467
1087,7.516174
1088,8.507024
1089,6.344581
1090,6.5614986
1091,8.558317
1092,6.688817
1093,8.621108
1094,6.5425186
1095,9.490406
1096,7.8279595
1097,6.468669
1098,6.7845116
1099,7.5112567
1100,7.076072
1101,9.096467
1102,8.291031
1103,9.601347
1104,8.402862
1105,6.864158
1106,9.47913
1107,9.498425
1108,6.560702
1109,8.157401
1110,8.138459
1111,7.034678
1112,6.671762
1113,6.553514
1114,9.677477
1115,7.231575
1116,6.5899563
1117,9.003287
1118,7.8841076
1119,9.271231
1120,9.626869
1121,7.410945
1122,6.805336
1123,7.634838
1124,7.1697764
1125,8.748564
1126,6.7852597
1127,6.9068503
1128,9.213338
1129,7.744234
1130,9.052304
1131,8.576327
1132,7.525981
1133,6.8062835
1134,6.5712857
1135,8.924661
1136,9.600008
1137,8.340973
1138,7.1773257
1139,8.888118
1140,9.303278
1141,6.4674473
1142,6.493799
1143,9.705039
1144,9.721997
1145,7.362274
1146,8.624323
1147,8.72127
1148,6.916116
1149,8.817882
1150,6.6658807
1151,7.9763203
1152,6.9113555
1153,7.115003
1154,6.0850315
1155,8.438579
1156,8.509588
1157,7.7007804
1158,8.7051325
1159,7.9896984
1160,8.269788
1161,8.451839
1162,7.0965705
1163,9.052511
1164,6.599118
1165,6.4630747
1166,7.3966627
1167,8.21888
1168,8.376146
1169,6.596228
1170,6.8656325
1171,8.039855
1172,7.705924
1173,8.55918
1174,8.1089115
1175,9.390675
1176,8.006284
1177,8.414838
1178,7.266485
1179,7.395647
1180,7.1222878
1181,8.25493
1182,6.922503
1183,7.595434
1184,6.2077074
1185,6.9994683
1186,6.691608
1187,6.5497417
1188,8.331928
1189,7.3582597
1190,7.2891326
1191,9.619345
1192,9.014393
1193,6.5554953
1194,6.349127
1195,5.994081
1196,6.1323557
1197,8.293758
1198,9.112048
1199,7.203739
1200,8.694046
1201,6.5958996
1202,6.7845764
1203,7.9415183
1204,6.4724894
1205,9.3694315
1206,8.400716
1207,7.651018
1208,6.57324
1209,8.624638
1210,9.532589
1211,6.766254
1212,8.168966
1213,8.489209
1214,8.264873
1215,6.563651
1216,6.586466
1217,7.143043
1218,8.038723
1219,9.747619
1220,7.071661
1221,8.5216255
1222,8.689484
1223,6.5296016
1224,7.691252
1225,6.628343
1226,6.4228997
1227,8.489285
1228,6.900825
1229,7.549566
1230,8.350676
1231,8.102303
1232,7.906674
1233,9.306177
1234,7.427974
1235,7.6899304
1236,8.813783
1237,9.638252
1238,8.56188
1239,9.499332
1240,8.491583
1241,8.445961
1242,6.797839
1243,8.17808
1244,7.3876534
1245,8.795812
1246,7.910307
1247,7.8219595
1248,9.20354
1249,8.209937
1250,6.6309805
1251,9.412209
1252,9.615503
1253,6.837945
1254,6.7986736
1255,6.594643
1256,6.931714
1257,7.7380743
1258,7.648757
1259,8.339868
1260,6.8813753
1261,8.332449
1262,9.317095
1263,7.457633
1264,8.7925825
1265,9.489183
1266,8.108575
1267,7.252549
1268,7.716874
1269,8.275421
1270,9.503298
1271,7.760512
1272,9.70116
1273,8.705935
1274,9.689522
1275,8.374386
1276,8.285733
1277,7.21147
1278,6.4423575
1279,6.624725
1280,6.940911
1281,9.382502
1282,9.002147
1283,6.87378
1284,9.7805
1285,7.913641
1286,8.161817
1287,8.603287
1288,7.4060907
1289,5.9627714
1290,6.8196535
1291,8.400172
1292,8.167299
1293,6.854029
1294,6.583544
1295,6.636422
1296,7.6631303
1297,7.3323917
1298,9.033941
1299,6.852841
1300,9.717991
1301,7.9238243
1302,7.542818
1303,8.576184
1304,6.768612
1305,6.2102714
1306,6.701521
1307,6.7983255
1308,9.409196
1309,6.8032126
1310,8.851686
1311,6.5775495
1312,7.5856566
1313,6.4875555
1314,7.2967606
1315,6.123167
1316,8.682485
1317,6.6645465
1318,7.489194
1319,6.493399
1320,7.4711185
1321,7.2177386
1322,6.8195324
1323,8.555632
1324,6.758544
1325,7.6183505
1326,9.47907
1327,8.073404
1328,7.369752
1329,9.242869
1330,6.7449536
1331,6.7626476
1332,8.392465
1333,6.8100796
1334,8.144415
1335,8.287348
1336,8.12608
1337,8.290011
1338,8.590661
1339,7.518392
1340,9.488124
1341,7.3575583
1342,9.3462105
1343,9.148884
1344,7.7101583
1345,6.458354
1346,8.442356
1347,9.1982565
1348,6.9728737
1349,7.8866887
1350,6.901692
1351,6.4677973
1352,8.275421
1353,6.82536
1354,6.743944
1355,7.366735
1356,6.5361733
1357,8.508598
1358,7.5481496
1359,8.640916
1360,9.748131
1361,7.007856
1362,7.785949
1363,9.079236
1364,6.3967404
1365,6.259725
1366,7.9864883
1367,9.046276
1368,6.7706795
1369,6.4891324
1370,9.058614
1371,8.01333
1372,7.050178
1373,8.104126
1374,7.623847
1375,6.209597
1376,8.628739
1377,8.517945
1378,6.9804206
1379,7.5465255
1380,9.433036
1381,7.752314
1382,7.57499
1383,6.503909
1384,8.788024
1385,6.6411448
1386,9.681794
1387,6.292276
1388,6.58273
1389,8.092108
1390,8.675593
1391,8.593694
1392,6.151628
1393,7.3943343
1394,6.4743667
1395,6.620988
1396,7.4400177
1397,8.475031
1398,6.669473
1399,8.2705
1400,8.711747
1401,6.939771
1402,6.860357
1403,7.735156
1404,6.1693234
1405,7.188055
1406,6.6750584
1407,6.7029414
1408,9.167594
1409,6.9373264
1410,9.4543705
1411,6.842068
1412,7.401317
1413,6.7789493
1414,7.723032
1415,7.5215683
1416,6.8375297
1417,7.0875134
1418,7.268039
1419,8.060268
1420,8.021325
1421,8.743429
1422,6.647778
1423,7.2822633
1424,7.704107
1425,8.397557
1426,8.890641
1427,6.1282616
1428,6.63079
1429,6.539054
1430,9.562379
1431,8.706786
1432,8.275088
1433,8.547924
1434,6.2507863
1435,8.735822
1436,8.328161
1437,9.314234
1438,8.623013
1439,7.2867603
1440,7.3871613
1441,7.3215823
1442,7.738552
1443,7.6794915
1444,8.306983
1445,6.6300697
1446,7.5529156
1447,8.104176
1448,8.317962
1449,8.132292
1450,6.938357
1451,6.2241797
1452,8.985254
1453,7.851787
1454,6.290827
1455,7.3246746
1456,6.747271
1457,6.124842
1458,8.392469
1459,7.977148
1460,7.502018
1461,6.501633
1462,8.189665
1463,9.424705
1464,6.955407
1465,8.771391
1466,7.7735724
1467,9.588712
1468,8.578842
1469,7.4052405
1470,7.771114
1471,6.413461
1472,8.114503
1473,7.2089615
1474,8.472371
1475,8.573917
1476,8.062263
1477,8.165553
1478,8.603683
1479,8.122325
1480,8.667908
1481,8.881179
1482,6.863302
1483,9.138822
1484,6.7358656
1485,6.811876
1486,9.293986
1487,7.444226
1488,6.9491706
1489,8.499434
1490,6.8588142
1491,7.208305
1492,7.5810328
1493,8.858114
1494,7.0755196
1495,6.8336153
1496,9.332823
1497,7.883142
1498,6.1865015
1499,7.449013
1500,9.683848
1501,8.018987
1502,6.004251
1503,9.307432
1504,6.4426055
1505,7.804448
1506,8.398588
1507,7.433755
1508,6.1098447
1509,8.471553
1510,7.5934362
1511,7.8883348
1512,6.5422006
1513,6.6231503
1514,8.276747
1515,6.422287
1516,7.1241603
1517,7.384476
1518,6.1960816
1519,7.9917173
1520,7.7994833
1521,7.5695705
1522,6.9382286
1523,6.253044
1524,7.5409203
1525,8.468207
1526,8.055628
1527,6.296381
1528,9.03737
1529,9.64167
1530,6.2807655
1531,8.400934
1532,8.919047
1533,6.8739266
1534,6.5759277
1535,9.690379
1536,9.405019
1537,6.438099
1538,6.33783
1539,6.660131
1540,6.819691
1541,7.0016356
1542,6.8862405
1543,8.448101
1544,8.476875
1545,6.9074483
1546,8.958338
1547,8.901292
1548,6.778937
1549,7.977029
1550,8.0057335
1551,7.1234565
1552,9.130181
1553,6.572189
1554,8.308446
1555,6.4833965
1556,6.1742187
1557,9.610533
1558,7.847401
1559,9.28972
1560,9.488516
1561,6.5748367
1562,8.874872
1563,7.0247126
1564,7.4982243
1565,6.890947
1566,6.5916467
1567,7.0573707
1568,8.413307
1569,6.7458777
1570,6.5720124
1571,6.969999
1572,7.072522
1573,8.241637
1574,8.150347
1575,6.51054
1576,9.075424
1577,8.421413
1578,8.478963
1579,7.3131137
1580,8.396767
1581,8.46151
1582,8.738779
1583,9.587356
1584,6.3245726
1585,6.7874374
1586,8.061142
1587,7.9037247
1588,9.073215
1589,8.430423
1590,8.289122
1591,9.607003
1592,7.06215
1593,6.4530735
1594,6.593943
1595,6.5286536
1596,7.9938765
1597,6.9938445
1598,6.6276627
1599,6.259529
1600,8.726579
1601,8.241429
1602,6.20219
1603,8.972816
1604,9.704197
1605,7.710452
1606,6.104876
1607,6.3555045
1608,6.9286766
1609,7.8576756
1610,9.349635
1611,8.206917
1612,8.385527
1613,8.273791
1614,6.671893
1615,9.4171715
1616,8.507942
1617,9.680254
1618,8.512071
1619,6.963024
1620,8.56521
1621,9.244317
1622,8.19339
1623,7.243207
1624,8.303292
1625,8.923038
1626,6.4674535
1627,9.128977
1628,8.2529545
1629,6.539028
1630,8.575532
1631,8.440155
1632,7.8427835
1633,8.970208
1634,6.5327067
1635,8.403188
1636,8.435177
1637,7.0515184
1638,7.757263
1639,8.851398
1640,6.9466524
1641,6.602577
1642,7.9851184
1643,8.607488
1644,8.313422
1645,8.395166
1646,7.7847877
1647,6.526805
1648,9.71366
1649,6.2535796
1650,7.9765825
1651,8.872422
1652,9.49901
1653,8.266479
1654,8.850212
1655,8.755092
1656,6.6736903
1657,6.9441643
1658,7.5746818
1659,7.5508327
1660,7.0355725
1661,7.1443114
1662,8.535142
1663,8.937294
1664,8.168463
1665,6.827088
1666,9.643882
1667,6.372545
1668,6.1923637
1669,8.4263935
1670,7.725334
1671,8.87455
1672,6.684297
1673,6.750748
1674,6.628869
1675,6.878094
1676,9.167682
1677,6.837286
1678,7.3014545
1679,7.918275
1680,7.6050577
1681,7.1401677
1682,8.186207
1683,9.072315
1684,8.735189
1685,7.325926
1686,5.986357
1687,8.291634
1688,8.368302
1689,8.324851
1690,8.459767
1691,7.8453536
1692,8.294993
1693,7.6151524
1694,7.5825524
1695,8.075139
1696,8.993984
1697,6.8713875
1698,6.7813044
1699,7.018761
1700,9.581835
1701,8.174433
1702,9.581866
1703,6.0815306
1704,8.291147
1705,9.207115
1706,8.590585
1707,8.176199
1708,9.57005
1709,7.473412
1710,8.90385
1711,7.5247045
1712,7.9071665
1713,7.413929
1714,7.3436637
1715,8.536057
1716,9.144535
1717,8.201411
1718,9.244728
1719,8.53309
1720,7.206555
1721,7.4491634
1722,8.081124
1723,9.421515
1724,6.579979
1725,7.525366
1726,9.225653
1727,8.07146
1728,7.435022
1729,8.677292
1730,7.48507
1731,6.899238
1732,8.117238
1733,7.129114
1734,9.168594
1735,8.495782
1736,8.707475
1737,8.628528
1738,8.167733
1739,7.4857173
1740,8.477111
1741,6.902971
1742,7.195015
1743,7.7629128
1744,6.654759
1745,8.670343
1746,7.2847643
1747,9.685858
1748,6.355424
1749,8.711238
1750,6.5281734
1751,9.042037
1752,8.571773
1753,8.418824
1754,8.543496
1755,5.896428
1756,8.311783
1757,6.126414
1758,7.326348
1759,8.123932
1760,8.167557
1761,7.675666
1762,8.590028
1763,8.617223
1764,9.446634
1765,7.7462
1766,7.540954
1767,6.8821354
1768,6.440767
1769,6.405046
1770,7.200715
1771,9.607299
1772,9.200793
1773,6.793315
1774,6.6165066
1775,8.752216
1776,6.914146
1777,7.5760202
1778,6.5521
1779,6.3980374
1780,8.135261
1781,7.575042
1782,7.3715334
1783,7.6790338
1784,9.239208
1785,6.728766
1786,7.8361707
1787,6.1048803
1788,8.423953
1789,8.710878
1790,8.960066
1791,8.768069
1792,9.071579
1793,6.5419836
1794,7.621693
1795,8.504879
1796,8.148293
1797,9.616049
1798,7.1742544
1799,9.268129
1800,6.9180593
1801,6.2852874
1802,6.399115
1803,8.36318
1804,7.987745
